487.00,945.00,0.00,0.00,0.00,0.00
487.00,940.00,0.00,0.00,0.00,0.00
490.00,945.00,0.00,0.00,0.00,0.00
487.00,938.00,0.00,0.00,0.00,0.00
491.00,945.00,0.00,0.00,0.00,0.00
488.00,938.00,0.00,0.00,0.00,0.00
490.00,938.00,0.00,0.00,0.00,0.00
490.00,938.00,10.00,0.00,0.00,0.00
491.00,935.00,10.00,0.00,0.00,0.00
491.00,935.00,0.00,0.00,0.00,0.00
494.00,935.00,0.00,0.00,0.00,0.00
496.00,931.00,0.00,0.00,0.00,0.00
499.00,931.00,0.00,0.00,0.00,0.00
499.00,928.00,0.00,0.00,0.00,0.00
500.00,926.00,0.00,0.00,0.00,0.00
502.00,926.00,0.00,0.00,0.00,0.00
503.00,921.00,0.00,0.00,0.00,0.00
505.00,919.00,0.00,0.00,0.00,0.00
505.00,907.00,0.00,0.00,0.00,0.00
502.00,907.00,0.00,0.00,0.00,0.00
502.00,909.00,0.00,0.00,0.00,0.00
499.00,909.00,0.00,0.00,0.00,0.00
499.00,911.00,0.00,0.00,0.00,0.00
496.00,911.00,0.00,0.00,0.00,0.00
496.00,914.00,0.00,0.00,0.00,0.00
494.00,914.00,0.00,0.00,0.00,0.00
494.00,916.00,0.00,0.00,0.00,0.00
491.00,916.00,0.00,0.00,0.00,0.00
491.00,916.00,10.00,0.00,0.00,0.00
483.00,921.00,10.00,0.00,0.00,0.00
483.00,921.00,0.00,0.00,0.00,0.00
487.00,921.00,0.00,0.00,0.00,0.00
487.00,919.00,0.00,0.00,0.00,0.00
490.00,919.00,0.00,0.00,0.00,0.00
490.00,919.00,10.00,0.00,0.00,0.00
480.00,923.00,10.00,0.00,0.00,0.00
480.00,923.00,0.00,0.00,0.00,0.00
482.00,923.00,0.00,0.00,0.00,0.00
482.00,923.00,10.00,0.00,0.00,0.00
473.00,926.00,10.00,0.00,0.00,0.00
473.00,926.00,0.00,0.00,0.00,0.00
479.00,926.00,0.00,0.00,0.00,0.00
479.00,926.00,10.00,0.00,0.00,0.00
463.00,928.00,10.00,0.00,0.00,0.00
463.00,928.00,0.00,0.00,0.00,0.00
472.00,928.00,0.00,0.00,0.00,0.00
472.00,928.00,10.00,0.00,0.00,0.00
458.00,926.00,10.00,0.00,0.00,0.00
458.00,926.00,0.00,0.00,0.00,0.00
461.00,926.00,0.00,0.00,0.00,0.00
461.00,926.00,10.00,0.00,0.00,0.00
454.00,928.00,10.00,0.00,0.00,0.00
454.00,928.00,0.00,0.00,0.00,0.00
457.00,928.00,0.00,0.00,0.00,0.00
457.00,928.00,10.00,0.00,0.00,0.00
449.00,926.00,10.00,0.00,0.00,0.00
449.00,926.00,0.00,0.00,0.00,0.00
453.00,926.00,0.00,0.00,0.00,0.00
453.00,926.00,10.00,0.00,0.00,0.00
445.00,923.00,10.00,0.00,0.00,0.00
445.00,923.00,0.00,0.00,0.00,0.00
448.00,923.00,0.00,0.00,0.00,0.00
448.00,923.00,10.00,0.00,0.00,0.00
444.00,926.00,10.00,0.00,0.00,0.00
444.00,926.00,0.00,0.00,0.00,0.00
444.00,926.00,10.00,0.00,0.00,0.00
434.00,923.00,10.00,0.00,0.00,0.00
434.00,923.00,0.00,0.00,0.00,0.00
442.00,923.00,0.00,0.00,0.00,0.00
442.00,923.00,10.00,0.00,0.00,0.00
427.00,921.00,10.00,0.00,0.00,0.00
427.00,921.00,0.00,0.00,0.00,0.00
433.00,921.00,0.00,0.00,0.00,0.00
433.00,921.00,10.00,0.00,0.00,0.00
422.00,919.00,10.00,0.00,0.00,0.00
422.00,919.00,0.00,0.00,0.00,0.00
426.00,919.00,0.00,0.00,0.00,0.00
426.00,919.00,10.00,0.00,0.00,0.00
416.00,916.00,10.00,0.00,0.00,0.00
416.00,916.00,0.00,0.00,0.00,0.00
421.00,916.00,0.00,0.00,0.00,0.00
421.00,916.00,10.00,0.00,0.00,0.00
411.00,914.00,10.00,0.00,0.00,0.00
411.00,914.00,0.00,0.00,0.00,0.00
415.00,914.00,0.00,0.00,0.00,0.00
415.00,914.00,10.00,0.00,0.00,0.00
406.00,911.00,10.00,0.00,0.00,0.00
406.00,911.00,0.00,0.00,0.00,0.00
410.00,911.00,0.00,0.00,0.00,0.00
410.00,911.00,10.00,0.00,0.00,0.00
400.00,909.00,10.00,0.00,0.00,0.00
400.00,909.00,0.00,0.00,0.00,0.00
404.00,909.00,0.00,0.00,0.00,0.00
404.00,909.00,10.00,0.00,0.00,0.00
395.00,907.00,10.00,0.00,0.00,0.00
395.00,907.00,0.00,0.00,0.00,0.00
399.00,907.00,0.00,0.00,0.00,0.00
399.00,907.00,10.00,0.00,0.00,0.00
391.00,904.00,10.00,0.00,0.00,0.00
391.00,904.00,0.00,0.00,0.00,0.00
393.00,904.00,0.00,0.00,0.00,0.00
393.00,904.00,10.00,0.00,0.00,0.00
385.00,902.00,10.00,0.00,0.00,0.00
385.00,902.00,0.00,0.00,0.00,0.00
389.00,902.00,0.00,0.00,0.00,0.00
389.00,902.00,10.00,0.00,0.00,0.00
381.00,899.00,10.00,0.00,0.00,0.00
381.00,899.00,0.00,0.00,0.00,0.00
384.00,899.00,0.00,0.00,0.00,0.00
384.00,899.00,10.00,0.00,0.00,0.00
377.00,897.00,10.00,0.00,0.00,0.00
377.00,897.00,0.00,0.00,0.00,0.00
377.00,894.00,0.00,0.00,0.00,0.00
379.00,897.00,0.00,0.00,0.00,0.00
376.00,894.00,0.00,0.00,0.00,0.00
380.00,897.00,0.00,0.00,0.00,0.00
374.00,894.00,0.00,0.00,0.00,0.00
374.00,894.00,10.00,0.00,0.00,0.00
370.00,892.00,10.00,0.00,0.00,0.00
370.00,892.00,0.00,0.00,0.00,0.00
370.00,890.00,0.00,0.00,0.00,0.00
373.00,892.00,0.00,0.00,0.00,0.00
368.00,890.00,0.00,0.00,0.00,0.00
368.00,887.00,0.00,0.00,0.00,0.00
366.00,887.00,0.00,0.00,0.00,0.00
365.00,882.00,0.00,0.00,0.00,0.00
362.00,882.00,0.00,0.00,0.00,0.00
360.00,875.00,0.00,0.00,0.00,0.00
358.00,875.00,0.00,0.00,0.00,0.00
358.00,870.00,0.00,0.00,0.00,0.00
356.00,866.00,0.00,0.00,0.00,0.00
354.00,866.00,0.00,0.00,0.00,0.00
354.00,861.00,0.00,0.00,0.00,0.00
353.00,858.00,0.00,0.00,0.00,0.00
351.00,858.00,0.00,0.00,0.00,0.00
350.00,854.00,0.00,0.00,0.00,0.00
349.00,844.00,0.00,0.00,0.00,0.00
349.00,844.00,10.00,0.00,0.00,0.00
347.00,841.00,10.00,0.00,0.00,0.00
347.00,841.00,0.00,0.00,0.00,0.00
346.00,834.00,0.00,0.00,0.00,0.00
345.00,832.00,0.00,0.00,0.00,0.00
342.00,817.00,0.00,0.00,0.00,0.00
341.00,815.00,0.00,0.00,0.00,0.00
341.00,810.00,0.00,0.00,0.00,0.00
339.00,810.00,0.00,0.00,0.00,0.00
339.00,808.00,0.00,0.00,0.00,0.00
339.00,808.00,10.00,0.00,0.00,0.00
338.00,805.00,10.00,0.00,0.00,0.00
338.00,805.00,0.00,0.00,0.00,0.00
337.00,796.00,0.00,0.00,0.00,0.00
337.00,796.00,10.00,0.00,0.00,0.00
335.00,793.00,10.00,0.00,0.00,0.00
335.00,793.00,0.00,0.00,0.00,0.00
335.00,788.00,0.00,0.00,0.00,0.00
334.00,786.00,0.00,0.00,0.00,0.00
332.00,786.00,0.00,0.00,0.00,0.00
330.00,772.00,0.00,0.00,0.00,0.00
330.00,772.00,10.00,0.00,0.00,0.00
328.00,769.00,10.00,0.00,0.00,0.00
